3.894157543811888900e+01,3.864596217118378263e+01,3.963872699247440323e+01,9.997151899576831503e-09,2.797486106860870115e-09,1.234610036316060061e-08
4.025504136211020523e+01,3.975809350332929171e+01,4.070933911844986142e+01,5.183949826069443221e-09,1.604248670399428754e-09,7.228519114992768024e-09
4.140448720047425013e+01,4.124983620404964313e+01,4.212396032387914602e+01,2.917842172879695585e-09,7.609285451577461440e-10,3.563430082966990888e-09
4.406219503363172407e+01,4.406459204446582589e+01,4.498963579441624461e+01,7.725878497082998792e-10,1.862633508791389223e-10,8.503441340645227271e-10
4.377807723636942683e+01,4.384940908652788494e+01,4.445166330997381010e+01,8.905191633323385838e-10,2.074215127342068946e-10,1.112791913051959663e-09
4.622593322959437501e+01,4.632870165183339850e+01,4.683195990059903124e+01,2.618774446023940509e-10,6.004574771301969336e-11,3.384847630060512852e-10
4.096085951410714188e+01,4.144508384287473746e+01,4.169262502735728049e+01,3.642456091035556102e-09,6.901546052407698181e-10,4.421111944929451965e-09
3.984374854069756111e+01,4.018864687198220054e+01,4.083901096639601747e+01,6.367543064979766357e-09,1.293535082626086340e-09,6.774721549270695562e-09
4.047814240880325087e+01,4.079322978039635927e+01,4.132274260598569526e+01,4.636764222122024538e-09,9.560810304055086570e-10,5.319250693715222353e-09
3.769401730576282716e+01,3.807974233806453412e+01,3.908687596302479506e+01,1.865434898712794294e-08,3.712966346585103464e-09,1.626907014135927131e-08
3.618113005160194007e+01,3.650517955152099603e+01,3.775535114726881147e+01,3.974654565821798984e-08,8.158925690669319915e-09,3.165918069074539957e-08
3.482553054164600326e+01,3.518755918555689277e+01,3.653385285045442288e+01,7.828239134134030304e-08,1.576705580708211138e-08,5.831021685058394103e-08
3.698518722893277300e+01,3.777812479039494065e+01,3.881467641320705297e+01,2.658891360062954696e-08,4.317341784993211219e-09,1.864103890175481284e-08
3.843847721010388341e+01,3.903491624589514686e+01,4.047908351433943608e+01,1.285649789626843374e-08,2.303072630229396540e-09,8.110520062991074018e-09
3.750485122425016016e+01,3.831843583350928384e+01,4.026354489404548076e+01,2.050486857313132259e-08,3.295257665250912720e-09,9.033422430806109723e-09
3.888528187632618938e+01,3.993152498397830641e+01,4.235416114729741821e+01,1.028253703927232176e-08,1.470996097303132693e-09,3.176002008334436529e-09
3.649969546214924776e+01,3.717310541143160663e+01,3.986137144825988798e+01,3.389407533964275474e-08,5.842446175441095554e-09,1.104544388955994986e-08
3.720860692597489106e+01,3.787362786125959246e+01,3.988119996096793329e+01,2.377856390246273737e-08,4.116026885438958263e-09,1.093647757980523850e-08
3.834250681995035848e+01,3.894080985752952984e+01,4.080892644434788963e+01,1.348846062590322308e-08,2.414029521164722124e-09,6.877398993581281047e-09
3.750826627565038507e+01,3.824896939422978903e+01,3.910839995290734805e+01,2.046988585850717690e-08,3.411723481467427996e-09,1.609492126628638728e-08
3.867520046999925398e+01,3.970676500813715393e+01,4.002779602239388623e+01,1.142138786805167886e-08,1.645953376377850802e-09,1.016352914049043275e-08
4.075024564885097789e+01,4.174535286061291117e+01,4.228299027664616005e+01,4.046956580479329987e-09,5.939416779005934331e-10,3.291056411831172673e-09
4.218953905790476711e+01,4.297903041815879988e+01,4.312416308445244795e+01,1.970561312745660722e-09,3.205192543132660588e-10,2.161110493954169938e-09
3.951711915092528216e+01,4.042424370188746252e+01,4.083385567916047876e+01,7.497190767052116228e-09,1.149791279217616317e-09,6.792206892845061723e-09
3.780051863403423340e+01,3.891367287226967164e+01,3.856114969408736215e+01,1.768697767858352234e-08,2.447007487632170678e-09,2.116034481234628899e-08
3.739507296291776584e+01,3.819387441980143194e+01,3.773672246986097889e+01,2.166182468088647760e-08,3.507014376818759669e-09,3.195544262288372275e-08
3.696052312593747047e+01,3.763885153080991586e+01,3.796043457567066071e+01,2.691883960340975713e-08,4.628702147597040955e-09,2.857369277692435386e-08
